gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
43,250,3.940514447381426e+19,730.5449558956308,0.23703670501708984,122,[7450.132 7932.772 8013.7   8396.516 7988.636],[171.54792501 178.68479514 160.27087696 153.04402551 167.84163817],[6873. 7419. 7509. 7924. 7441.],[7826. 8370. 8412. 8826. 8318.]
44,250,3.940514447381426e+19,731.0027044998134,0.1980147361755371,131,[7465.252 7947.988 8012.764 8396.02  7993.808],[169.71110894 180.56007271 164.58788626 150.30051098 169.34932871],[6873. 7419. 7509. 7924. 7441.],[7826. 8370. 8412. 8826. 8318.]
45,250,3.940514447381426e+19,733.4091168881513,0.16901135444641113,122,[7478.568 7951.484 8022.952 8396.508 8016.66 ],[172.54153522 178.69778327 153.06214978 152.57706884 164.32940212],[6873. 7419. 7509. 7924. 7441.],[7826. 8370. 8412. 8826. 8358.]
46,250,3.940514447381426e+19,717.3225602661831,0.1660153865814209,135,[7496.036 7961.892 8036.116 8407.608 8028.144],[167.62253638 175.35027897 147.256017   152.62274515 154.86389916],[6873. 7419. 7539. 7924. 7441.],[7826. 8370. 8412. 8826. 8358.]
47,250,3.940514447381426e+19,719.2790880255949,0.1590120792388916,124,[7507.636 7967.552 8048.472 8411.3   8033.18 ],[172.49505356 177.98997527 142.5015411  152.20544668 156.06809924],[6873. 7419. 7539. 7924. 7379.],[7826. 8370. 8412. 8826. 8387.]
48,250,3.940514447381426e+19,725.9047397803581,0.19401216506958008,138,[7513.248 7973.644 8051.82  8417.024 8035.196],[172.30803375 173.05535896 146.36257582 156.47187423 156.73952145],[6873. 7492. 7539. 7924. 7379.],[7858. 8370. 8412. 8826. 8387.]
49,250,3.940514447381426e+19,707.0501636523898,0.23401665687561035,153,[7526.944 7982.284 8059.1   8422.3   8037.676],[172.44778011 165.22206676 145.19975895 159.48841337 151.7196725 ],[6982. 7578. 7539. 7924. 7379.],[7858. 8370. 8412. 8840. 8387.]
50,250,4.0719787730993545e+19,709.3009562981794,0.21847844123840332,139,[7538.088 7985.792 8067.012 8437.528 8033.832],[167.8785521  164.44810955 137.93530315 157.3303061  151.93202354],[6982. 7468. 7630. 7924. 7379.],[7858. 8370. 8412. 8840. 8411.]
51,250,4.0719787730993545e+19,705.9704031143043,0.17502927780151367,148,[7537.44  7996.42  8070.064 8438.844 8029.308],[172.97682619 171.88999855 148.05303072 166.902833   155.57901252],[6982. 7468. 7630. 7924. 7379.],[7858. 8422. 8412. 8840. 8411.]
52,250,4.0719787730993545e+19,701.890085872051,0.22900032997131348,169,[7536.908 8008.844 8077.964 8438.932 8036.96 ],[170.96059059 168.5606943  144.81371035 171.56852676 147.51061792],[6982. 7468. 7630. 7924. 7570.],[7881. 8422. 8412. 8840. 8411.]
53,250,4.0719787730993545e+19,700.1340309306091,0.18903160095214844,159,[7549.28  8011.504 8066.528 8440.112 8037.12 ],[178.54481118 174.57150393 149.813141   173.34754528 154.42049605],[6952. 7468. 7613. 7924. 7570.],[7881. 8422. 8412. 8840. 8411.]
54,250,4.0719787730993545e+19,701.887997767693,0.1720125675201416,173,[7554.064 8017.496 8069.256 8451.992 8048.748],[174.85201716 167.0956911  147.02489063 176.14798306 153.96845292],[6952. 7468. 7630. 7924. 7570.],[7881. 8422. 8412. 8840. 8411.]
55,250,4.0719787730993545e+19,707.3657726795482,0.22301673889160156,181,[7553.804 8025.624 8076.576 8461.796 8055.924],[174.66115076 163.74231776 142.81606431 174.30840021 152.14631847],[6952. 7468. 7630. 7924. 7570.],[7881. 8422. 8412. 8840. 8411.]
56,250,4.0719787730993545e+19,701.0576358547968,0.17401337623596191,198,[7564.412 8033.492 8076.692 8458.856 8051.292],[175.91141593 159.13775773 148.75794142 179.03698854 156.39058391],[6952. 7468. 7630. 7924. 7570.],[8025. 8422. 8412. 8840. 8411.]
57,250,4.0719787730993545e+19,716.4905354502533,0.17601275444030762,206,[7560.808 8037.116 8081.26  8464.516 8054.416],[178.9905113  161.80978507 149.80528829 181.34244331 160.48851343],[6952. 7468. 7630. 7924. 7570.],[8025. 8422. 8412. 8840. 8411.]
58,250,4.0719787730993545e+19,709.987214007411,0.20622849464416504,221,[7559.288 8040.884 8087.044 8472.332 8054.036],[182.54620526 161.9916743  151.69414644 180.00570484 160.40599335],[6952. 7468. 7630. 7924. 7570.],[8025. 8422. 8433. 8840. 8411.]
59,250,4.0719787730993545e+19,709.3267716524437,0.22601580619812012,226,[7560.796 8047.028 8090.548 8479.804 8061.232],[181.83745044 159.90683292 154.12919158 181.28085829 164.44506127],[6952. 7468. 7662. 7924. 7570.],[8025. 8422. 8433. 8907. 8411.]
60,250,4.256711837559665e+19,694.5606467161696,0.17101263999938965,217,[7567.272 8043.98  8106.732 8468.792 8069.244],[185.46121432 160.53048184 148.3382492  178.58751562 167.45502221],[6952. 7468. 7662. 7924. 7609.],[8025. 8422. 8433. 8998. 8411.]
61,250,4.256711837559665e+19,689.3491052578701,0.2440183162689209,233,[7582.296 8048.3   8109.88  8469.64  8075.504],[183.83980087 161.43450065 152.74829492 178.50790011 161.89379847],[6952. 7468. 7594. 7924. 7609.],[8025. 8422. 8433. 8998. 8411.]
62,250,4.256711837559665e+19,690.2620515336511,0.24101781845092773,247,[7595.284 8053.464 8112.532 8477.248 8087.408],[175.98307687 157.22798957 141.62816449 165.16186756 156.29173214],[6952. 7468. 7696. 8014. 7609.],[8025. 8422. 8433. 8998. 8411.]
63,250,4.256711837559665e+19,689.3236459251483,0.27501988410949707,230,[7602.28  8056.804 8111.832 8484.056 8087.568],[175.90927662 164.02696603 144.74989387 161.28956837 158.7295731 ],[6952. 7468. 7696. 8014. 7609.],[8025. 8422. 8433. 8998. 8455.]
64,250,4.256711837559665e+19,683.639719460714,0.22701740264892578,245,[7612.456 8058.944 8107.84  8486.192 8096.92 ],[169.95820682 157.06458819 146.15558286 163.13901782 156.32853099],[6952. 7508. 7686. 8014. 7609.],[8025. 8422. 8433. 8998. 8464.]
65,250,4.256711837559665e+19,688.867215757607,0.272036075592041,248,[7616.444 8063.448 8103.924 8498.936 8103.628],[167.19731716 155.90768838 145.83642283 156.30404954 154.14622154],[7221. 7508. 7696. 8016. 7720.],[8025. 8422. 8433. 8998. 8464.]
66,250,4.256711837559665e+19,674.2304985099537,0.17701339721679688,243,[7629.392 8082.888 8102.7   8492.288 8103.044],[160.0441637  156.08893444 148.8157317  154.67099617 160.88413863],[7221. 7508. 7696. 8016. 7720.],[8025. 8483. 8433. 8998. 8464.]
